nume_judet	salariu_mediu_net	populatie	nr_someri_per_capita	nume_localitate	nume_localitate_search	tip_localitate	teritoriu
suceava	2441	757679	71.3512571805	paltinu	paltinu$	sat	rural
suceava	2441	757679	71.3512571805	panaci	panaci$	sat	rural
suceava	2441	757679	71.3512571805	paraie	paraie$	sat	rural
suceava	2441	757679	71.3512571805	parau negrei	parau negrei$	sat	rural
suceava	2441	757679	71.3512571805	parhauti	parhauti$	sat	rural
suceava	2441	757679	71.3512571805	partestii de jos	partestii de jos$	sat	rural
suceava	2441	757679	71.3512571805	partestii de sus	partestii de sus$	sat	rural
suceava	2441	757679	71.3512571805	patrauti	patrauti$	sat	rural
suceava	2441	757679	71.3512571805	petia	petia$	sat	rural
suceava	2441	757679	71.3512571805	pietroasa	pietroasa$	sat	rural
suceava	2441	757679	71.3512571805	pilugani	pilugani$	sat	rural
suceava	2441	757679	71.3512571805	plai	plai$	sat	rural
suceava	2441	757679	71.3512571805	plaiu sarului	plaiu sarului$	sat	rural
suceava	2441	757679	71.3512571805	plavalari	plavalari$	sat	rural
suceava	2441	757679	71.3512571805	plesa	plesa$	sat	rural
suceava	2441	757679	71.3512571805	plesesti	plesesti$	sat	rural
suceava	2441	757679	71.3512571805	plopeni	plopeni$	localitate	urban
suceava	2441	757679	71.3512571805	plutonita	plutonita$	sat	rural
suceava	2441	757679	71.3512571805	pocoleni	pocoleni$	sat	rural
suceava	2441	757679	71.3512571805	podeni	podeni$	sat	rural
suceava	2441	757679	71.3512571805	podu cosnei	podu cosnei$	sat	rural
suceava	2441	757679	71.3512571805	poiana	poiana$	sat	rural
suceava	2441	757679	71.3512571805	poiana marului	poiana marului$	sat	rural
suceava	2441	757679	71.3512571805	poiana micului	poiana micului$	sat	rural
suceava	2441	757679	71.3512571805	poiana negrii	poiana negrii$	sat	rural
suceava	2441	757679	71.3512571805	poiana stampei	poiana stampei$	sat	rural
suceava	2441	757679	71.3512571805	poienari	poienari$	sat	rural
suceava	2441	757679	71.3512571805	poieni-solca	poieni-solca$	sat	rural
suceava	2441	757679	71.3512571805	poieni-suceava	poieni-suceava$	sat	rural
suceava	2441	757679	71.3512571805	pojorata	pojorata$	sat	rural
suceava	2441	757679	71.3512571805	praleni	praleni$	sat	rural
suceava	2441	757679	71.3512571805	praxia	praxia$	sat	rural
suceava	2441	757679	71.3512571805	prelipca	prelipca$	sat	rural
suceava	2441	757679	71.3512571805	preutesti	preutesti$	sat	rural
suceava	2441	757679	71.3512571805	prisaca dornei	prisaca dornei$	sat	rural
suceava	2441	757679	71.3512571805	probota	probota$	sat	rural
suceava	2441	757679	71.3512571805	putna	putna$	sat	rural
suceava	2441	757679	71.3512571805	racova	racova$	sat	rural
suceava	2441	757679	71.3512571805	radaseni	radaseni$	sat	rural
suceava	2441	757679	71.3512571805	radauti	radauti$	municipiu	urban
suceava	2441	757679	71.3512571805	rasca	rasca$	sat	rural
suceava	2441	757679	71.3512571805	rauteni	rauteni$	sat	rural
suceava	2441	757679	71.3512571805	reuseni	reuseni$	sat	rural
suceava	2441	757679	71.3512571805	romanesti	romanesti$	sat	rural
suceava	2441	757679	71.3512571805	roscani	roscani$	sat	rural
suceava	2441	757679	71.3512571805	rosiori	rosiori$	sat	rural
suceava	2441	757679	71.3512571805	rosu	rosu$	localitate	urban
suceava	2441	757679	71.3512571805	rotopanesti	rotopanesti$	sat	rural
suceava	2441	757679	71.3512571805	rotunda	rotunda$	sat	rural
suceava	2441	757679	71.3512571805	rudesti	rudesti$	sat	rural
suceava	2441	757679	71.3512571805	runcu	runcu$	sat	rural
suceava	2441	757679	71.3512571805	rusca	rusca$	sat	rural
suceava	2441	757679	71.3512571805	rusi	rusi$	sat	rural
suceava	2441	757679	71.3512571805	rusii-manastioara	rusii-manastioara$	sat	rural
suceava	2441	757679	71.3512571805	sacuta	sacuta$	sat	rural
suceava	2441	757679	71.3512571805	sadau	sadau$	sat	rural
suceava	2441	757679	71.3512571805	sadova	sadova$	sat	rural
suceava	2441	757679	71.3512571805	salageni	salageni$	sat	rural
suceava	2441	757679	71.3512571805	salcea	salcea$	oras	urban
suceava	2441	757679	71.3512571805	sarghiesti	sarghiesti$	sat	rural
suceava	2441	757679	71.3512571805	sarisor	sarisor$	sat	rural
suceava	2441	757679	71.3512571805	sarisoru mare	sarisoru mare$	sat	rural
suceava	2441	757679	71.3512571805	saru bucovinei	saru bucovinei$	sat	rural
suceava	2441	757679	71.3512571805	saru dornei	saru dornei$	sat	rural
suceava	2441	757679	71.3512571805	sasca mare	sasca mare$	sat	rural
suceava	2441	757679	71.3512571805	sasca mica	sasca mica$	sat	rural
suceava	2441	757679	71.3512571805	sasca noua	sasca noua$	sat	rural
suceava	2441	757679	71.3512571805	satu mare	satu mare$	sat	rural
suceava	2441	757679	71.3512571805	scheia	scheia$	sat	rural
suceava	2441	757679	71.3512571805	securiceni	securiceni$	sat	rural
suceava	2441	757679	71.3512571805	serbanesti	serbanesti$	sat	rural
suceava	2441	757679	71.3512571805	serbauti	serbauti$	sat	rural
suceava	2441	757679	71.3512571805	ses	ses$	sat	rural
suceava	2441	757679	71.3512571805	sesuri	sesuri$	sat	rural
suceava	2441	757679	71.3512571805	sfantu ilie	sfantu ilie$	sat	rural
suceava	2441	757679	71.3512571805	silistea	silistea$	sat	rural
suceava	2441	757679	71.3512571805	silistea noua	silistea noua$	sat	rural
suceava	2441	757679	71.3512571805	siminicea	siminicea$	sat	rural
suceava	2441	757679	71.3512571805	sinca	sinca$	sat	rural
suceava	2441	757679	71.3512571805	siret	siret$	oras	urban
suceava	2441	757679	71.3512571805	slatina	slatina$	sat	rural
suceava	2441	757679	71.3512571805	slatioara	slatioara$	sat	rural
suceava	2441	757679	71.3512571805	slobozia	slobozia$	sat	rural
suceava	2441	757679	71.3512571805	slobozia sucevei	slobozia sucevei$	sat	rural
suceava	2441	757679	71.3512571805	smida ungurenilor	smida ungurenilor$	sat	rural
suceava	2441	757679	71.3512571805	solca	solca$	oras	urban
suceava	2441	757679	71.3512571805	soldanesti	soldanesti$	localitate	urban
suceava	2441	757679	71.3512571805	solonet	solonet$	sat	rural
suceava	2441	757679	71.3512571805	solonetu nou	solonetu nou$	sat	rural
suceava	2441	757679	71.3512571805	spataresti	spataresti$	sat	rural
suceava	2441	757679	71.3512571805	stamate	stamate$	sat	rural
suceava	2441	757679	71.3512571805	stanca	stanca$	sat	rural
suceava	2441	757679	71.3512571805	stancuta	stancuta$	sat	rural
suceava	2441	757679	71.3512571805	stirbat	stirbat$	sat	rural
suceava	2441	757679	71.3512571805	straja	straja$	sat	rural
suceava	2441	757679	71.3512571805	stramtura	stramtura$	sat	rural
suceava	2441	757679	71.3512571805	stroiesti	stroiesti$	sat	rural
suceava	2441	757679	71.3512571805	stulpicani	stulpicani$	sat	rural
suceava	2441	757679	71.3512571805	suceava	suceava$	municipiu	urban
suceava	2441	757679	71.3512571805	sucevita	sucevita$	sat	rural
suceava	2441	757679	71.3512571805	sunatori	sunatori$	sat	rural
suceava	2441	757679	71.3512571805	tarna mare	tarna mare$	localitate	urban
suceava	2441	757679	71.3512571805	tarnicioara	tarnicioara$	sat	rural
suceava	2441	757679	71.3512571805	tataru	tataru$	sat	rural
suceava	2441	757679	71.3512571805	tautesti	tautesti$	sat	rural
suceava	2441	757679	71.3512571805	tesna	tesna$	sat	rural
suceava	2441	757679	71.3512571805	tibau	tibau$	sat	rural
suceava	2441	757679	71.3512571805	tibeni	tibeni$	sat	rural
suceava	2441	757679	71.3512571805	tisauti	tisauti$	sat	rural
suceava	2441	757679	71.3512571805	todireni	todireni$	localitate	urban
suceava	2441	757679	71.3512571805	todiresti	todiresti$	sat	rural
suceava	2441	757679	71.3512571805	tolesti	tolesti$	sat	rural
suceava	2441	757679	71.3512571805	trei movile	trei movile$	sat	rural
suceava	2441	757679	71.3512571805	udesti	udesti$	sat	rural
suceava	2441	757679	71.3512571805	uidesti	uidesti$	sat	rural
suceava	2441	757679	71.3512571805	ulma	ulma$	sat	rural
suceava	2441	757679	71.3512571805	uncesti	uncesti$	sat	rural
suceava	2441	757679	71.3512571805	vadu moldovei	vadu moldovei$	sat	rural
suceava	2441	757679	71.3512571805	vadu negrilesei	vadu negrilesei$	sat	rural
suceava	2441	757679	71.3512571805	valcelele	valcelele$	sat	rural
suceava	2441	757679	71.3512571805	valea bancului	valea bancului$	sat	rural
suceava	2441	757679	71.3512571805	valea bourei	valea bourei$	sat	rural
suceava	2441	757679	71.3512571805	valea glodului	valea glodului$	sat	rural
suceava	2441	757679	71.3512571805	valea moldovei	valea moldovei$	sat	rural
suceava	2441	757679	71.3512571805	valea poienei	valea poienei$	sat	rural
suceava	2441	757679	71.3512571805	valea putnei	valea putnei$	sat	rural
suceava	2441	757679	71.3512571805	valea stanei	valea stanei$	sat	rural
suceava	2441	757679	71.3512571805	valeni-stanisoara	valeni-stanisoara$	sat	rural
suceava	2441	757679	71.3512571805	vama	vama$	sat	rural
suceava	2441	757679	71.3512571805	varatec	varatec$	localitate	urban
suceava	2441	757679	71.3512571805	varfu dealului	varfu dealului$	sat	rural
suceava	2441	757679	71.3512571805	varvata	varvata$	sat	rural
suceava	2441	757679	71.3512571805	vascauti	vascauti$	sat	rural
suceava	2441	757679	71.3512571805	vatra dornei	vatra dornei$	municipiu	urban
suceava	2441	757679	71.3512571805	vatra moldovitei	vatra moldovitei$	sat	rural
suceava	2441	757679	71.3512571805	verbia	verbia$	sat	rural
suceava	2441	757679	71.3512571805	vercicani	vercicani$	sat	rural
suceava	2441	757679	71.3512571805	veresti	veresti$	sat	rural
suceava	2441	757679	71.3512571805	vicovu de jos	vicovu de jos$	sat	rural
suceava	2441	757679	71.3512571805	vicovu de sus	vicovu de sus$	oras	urban
suceava	2441	757679	71.3512571805	vicsani	vicsani$	sat	rural
suceava	2441	757679	71.3512571805	voievodeasa	voievodeasa$	sat	rural
suceava	2441	757679	71.3512571805	voitinel	voitinel$	sat	rural
suceava	2441	757679	71.3512571805	volovat	volovat$	sat	rural
suceava	2441	757679	71.3512571805	vornicenii mari	vornicenii mari$	sat	rural
suceava	2441	757679	71.3512571805	vornicenii mici	vornicenii mici$	sat	rural
suceava	2441	757679	71.3512571805	voronet	voronet$	localitate	urban
suceava	2441	757679	71.3512571805	vulturesti	vulturesti$	sat	rural
suceava	2441	757679	71.3512571805	zaharesti	zaharesti$	sat	rural
suceava	2441	757679	71.3512571805	zalomestra	zalomestra$	sat	rural
suceava	2441	757679	71.3512571805	zamostea	zamostea$	sat	rural
suceava	2441	757679	71.3512571805	zvoristea	zvoristea$	sat	rural
teleorman	2538	374887	40.4845572354	albeni	albeni$	sat	rural
teleorman	2538	374887	40.4845572354	albesti	albesti$	sat	rural
teleorman	2538	374887	40.4845572354	alexandria	alexandria$	municipiu	urban
teleorman	2538	374887	40.4845572354	antonesti	antonesti$	sat	rural
teleorman	2538	374887	40.4845572354	babaita	babaita$	sat	rural
teleorman	2538	374887	40.4845572354	bacalesti	bacalesti$	sat	rural
teleorman	2538	374887	40.4845572354	baciu	baciu$	sat	rural
teleorman	2538	374887	40.4845572354	baduleasa	baduleasa$	sat	rural
teleorman	2538	374887	40.4845572354	balaci	balaci$	sat	rural
teleorman	2538	374887	40.4845572354	baldovinesti	baldovinesti$	sat	rural
teleorman	2538	374887	40.4845572354	balta sarata	balta sarata$	sat	rural
teleorman	2538	374887	40.4845572354	baneasa	baneasa$	sat	rural
teleorman	2538	374887	40.4845572354	banov	banov$	sat	rural
teleorman	2538	374887	40.4845572354	barsestii de jos	barsestii de jos$	sat	rural
teleorman	2538	374887	40.4845572354	bascoveni	bascoveni$	sat	rural
teleorman	2538	374887	40.4845572354	beciu	beciu$	sat	rural
teleorman	2538	374887	40.4845572354	beiu	beiu$	sat	rural
teleorman	2538	374887	40.4845572354	belciug	belciug$	sat	rural
teleorman	2538	374887	40.4845572354	beuca	beuca$	sat	rural
teleorman	2538	374887	40.4845572354	blejesti	blejesti$	sat	rural
teleorman	2538	374887	40.4845572354	bogdana	bogdana$	sat	rural
teleorman	2538	374887	40.4845572354	botoroaga	botoroaga$	sat	rural
teleorman	2538	374887	40.4845572354	bragadiru	bragadiru$	sat	rural
teleorman	2538	374887	40.4845572354	branceni	branceni$	sat	rural
teleorman	2538	374887	40.4845572354	brancoveanca	brancoveanca$	sat	rural
teleorman	2538	374887	40.4845572354	bratasani	bratasani$	sat	rural
teleorman	2538	374887	40.4845572354	bratcovu	bratcovu$	sat	rural
teleorman	2538	374887	40.4845572354	bratesti	bratesti$	sat	rural
teleorman	2538	374887	40.4845572354	brebina	brebina$	sat	rural
teleorman	2538	374887	40.4845572354	brosteanca	brosteanca$	sat	rural
teleorman	2538	374887	40.4845572354	bujoreni	bujoreni$	sat	rural
teleorman	2538	374887	40.4845572354	bujoru	bujoru$	sat	rural
teleorman	2538	374887	40.4845572354	burdeni	burdeni$	sat	rural
teleorman	2538	374887	40.4845572354	butculesti	butculesti$	sat	rural
teleorman	2538	374887	40.4845572354	butesti	butesti$	sat	rural
teleorman	2538	374887	40.4845572354	buzescu	buzescu$	sat	rural
teleorman	2538	374887	40.4845572354	calinesti	calinesti$	sat	rural
teleorman	2538	374887	40.4845572354	calmatuiu	calmatuiu$	sat	rural
teleorman	2538	374887	40.4845572354	calmatuiu de sus	calmatuiu de sus$	sat	rural
teleorman	2538	374887	40.4845572354	calomfiresti	calomfiresti$	sat	rural
teleorman	2538	374887	40.4845572354	calugaru	calugaru$	sat	rural
teleorman	2538	374887	40.4845572354	caravaneti	caravaneti$	sat	rural
teleorman	2538	374887	40.4845572354	carlomanu	carlomanu$	sat	rural
teleorman	2538	374887	40.4845572354	catunu	catunu$	sat	rural
teleorman	2538	374887	40.4845572354	cernetu	cernetu$	sat	rural
teleorman	2538	374887	40.4845572354	cervenia	cervenia$	sat	rural
teleorman	2538	374887	40.4845572354	cetatea	cetatea$	sat	rural
teleorman	2538	374887	40.4845572354	ciolanestii din deal	ciolanestii din deal$	sat	rural
teleorman	2538	374887	40.4845572354	ciolanestii din vale	ciolanestii din vale$	sat	rural
teleorman	2538	374887	40.4845572354	ciuperceni	ciuperceni$	sat	rural
teleorman	2538	374887	40.4845572354	ciurari	ciurari$	sat	rural
teleorman	2538	374887	40.4845572354	ciurari-deal	ciurari-deal$	sat	rural
teleorman	2538	374887	40.4845572354	clanita	clanita$	sat	rural
teleorman	2538	374887	40.4845572354	comoara	comoara$	sat	rural
teleorman	2538	374887	40.4845572354	contesti	contesti$	sat	rural
teleorman	2538	374887	40.4845572354	copaceanca	copaceanca$	sat	rural
teleorman	2538	374887	40.4845572354	cosmesti	cosmesti$	sat	rural
teleorman	2538	374887	40.4845572354	cosoaia	cosoaia$	sat	rural
teleorman	2538	374887	40.4845572354	cosoteni	cosoteni$	sat	rural
teleorman	2538	374887	40.4845572354	crangeni	crangeni$	sat	rural
teleorman	2538	374887	40.4845572354	crangu	crangu$	sat	rural
teleorman	2538	374887	40.4845572354	crevenicu	crevenicu$	sat	rural
teleorman	2538	374887	40.4845572354	cucueti	cucueti$	sat	rural
teleorman	2538	374887	40.4845572354	darvas	darvas$	sat	rural
teleorman	2538	374887	40.4845572354	deparati	deparati$	sat	rural
teleorman	2538	374887	40.4845572354	didesti	didesti$	sat	rural
teleorman	2538	374887	40.4845572354	dobreni	dobreni$	sat	rural
teleorman	2538	374887	40.4845572354	dobrotesti	dobrotesti$	sat	rural
teleorman	2538	374887	40.4845572354	dorobantu	dorobantu$	sat	rural
teleorman	2538	374887	40.4845572354	dracea	dracea$	sat	rural
teleorman	2538	374887	40.4845572354	dracesti	dracesti$	sat	rural
teleorman	2538	374887	40.4845572354	dracsani	dracsani$	sat	rural
teleorman	2538	374887	40.4845572354	dracsenei	dracsenei$	sat	rural
teleorman	2538	374887	40.4845572354	draganesti de vede	draganesti de vede$	sat	rural
teleorman	2538	374887	40.4845572354	draganesti-vlasca	draganesti-vlasca$	sat	rural
teleorman	2538	374887	40.4845572354	draghinesti	draghinesti$	sat	rural
teleorman	2538	374887	40.4845572354	dudu	dudu$	sat	rural
teleorman	2538	374887	40.4845572354	dulceanca	dulceanca$	sat	rural
teleorman	2538	374887	40.4845572354	dulceni	dulceni$	sat	rural
teleorman	2538	374887	40.4845572354	fantanele	fantanele$	sat	rural
teleorman	2538	374887	40.4845572354	florica	florica$	sat	rural
teleorman	2538	374887	40.4845572354	frasinet	frasinet$	sat	rural
teleorman	2538	374887	40.4845572354	frumoasa	frumoasa$	sat	rural
teleorman	2538	374887	40.4845572354	furculesti	furculesti$	sat	rural
teleorman	2538	374887	40.4845572354	galateni	galateni$	sat	rural
teleorman	2538	374887	40.4845572354	garagau	garagau$	sat	rural
teleorman	2538	374887	40.4845572354	gardesti	gardesti$	sat	rural
teleorman	2538	374887	40.4845572354	gradisteanca	gradisteanca$	sat	rural
teleorman	2538	374887	40.4845572354	gratia	gratia$	sat	rural
teleorman	2538	374887	40.4845572354	gresia	gresia$	sat	rural
teleorman	2538	374887	40.4845572354	guruieni	guruieni$	sat	rural
teleorman	2538	374887	40.4845572354	insuratei	insuratei$	sat	rural
teleorman	2538	374887	40.4845572354	ionascu	ionascu$	sat	rural
teleorman	2538	374887	40.4845572354	islaz	islaz$	sat	rural
teleorman	2538	374887	40.4845572354	izvoarele	izvoarele$	sat	rural
teleorman	2538	374887	40.4845572354	laceni	laceni$	sat	rural
teleorman	2538	374887	40.4845572354	lada	lada$	sat	rural
teleorman	2538	374887	40.4845572354	licuriciu	licuriciu$	sat	rural
teleorman	2538	374887	40.4845572354	linia costii	linia costii$	sat	rural
teleorman	2538	374887	40.4845572354	lisa	lisa$	sat	rural
teleorman	2538	374887	40.4845572354	lita	lita$	sat	rural
teleorman	2538	374887	40.4845572354	ludaneasca	ludaneasca$	sat	rural
teleorman	2538	374887	40.4845572354	lunca	lunca$	sat	rural
teleorman	2538	374887	40.4845572354	magura	magura$	sat	rural
teleorman	2538	374887	40.4845572354	magura cu liliac	magura cu liliac$	sat	rural
teleorman	2538	374887	40.4845572354	maldaeni	maldaeni$	sat	rural
teleorman	2538	374887	40.4845572354	marita	marita$	sat	rural
teleorman	2538	374887	40.4845572354	marzanesti	marzanesti$	sat	rural
teleorman	2538	374887	40.4845572354	mavrodin	mavrodin$	sat	rural
teleorman	2538	374887	40.4845572354	merenii de jos	merenii de jos$	sat	rural
teleorman	2538	374887	40.4845572354	merenii de sus	merenii de sus$	sat	rural
teleorman	2538	374887	40.4845572354	meri	meri$	sat	rural
teleorman	2538	374887	40.4845572354	merisani	merisani$	sat	rural
teleorman	2538	374887	40.4845572354	moldoveni	moldoveni$	sat	rural
teleorman	2538	374887	40.4845572354	mosteni	mosteni$	sat	rural
teleorman	2538	374887	40.4845572354	nanov	nanov$	sat	rural
teleorman	2538	374887	40.4845572354	nasturelu	nasturelu$	sat	rural
teleorman	2538	374887	40.4845572354	navodari	navodari$	sat	rural
teleorman	2538	374887	40.4845572354	necsesti	necsesti$	sat	rural
teleorman	2538	374887	40.4845572354	negreni	negreni$	sat	rural
teleorman	2538	374887	40.4845572354	negrenii de sus	negrenii de sus$	sat	rural
teleorman	2538	374887	40.4845572354	negrenii-osebiti	negrenii-osebiti$	sat	rural
teleorman	2538	374887	40.4845572354	negrilesti	negrilesti$	sat	rural
teleorman	2538	374887	40.4845572354	nenciulesti	nenciulesti$	sat	rural
teleorman	2538	374887	40.4845572354	nicolae balcescu	nicolae balcescu$	sat	rural
teleorman	2538	374887	40.4845572354	obartu	obartu$	sat	rural
teleorman	2538	374887	40.4845572354	odobeasca	odobeasca$	sat	rural
teleorman	2538	374887	40.4845572354	olteanca	olteanca$	sat	rural
teleorman	2538	374887	40.4845572354	olteni	olteni$	sat	rural
teleorman	2538	374887	40.4845572354	orbeasca de jos	orbeasca de jos$	sat	rural
teleorman	2538	374887	40.4845572354	orbeasca de sus	orbeasca de sus$	sat	rural
teleorman	2538	374887	40.4845572354	paru rotund	paru rotund$	sat	rural
teleorman	2538	374887	40.4845572354	pauleasca	pauleasca$	sat	rural
teleorman	2538	374887	40.4845572354	peretu	peretu$	sat	rural
teleorman	2538	374887	40.4845572354	perii brosteni	perii brosteni$	sat	rural
